playerID,birth_year,name_first,name_last,weight,height,bats,throws,debut,final_game,retro_id,bbref_id
distebe01,1962.0,Benny,Distefano,195.0,73.0,L,L,1984-05-18,1992-08-05,distb001,distebe01
dixonke01,1960.0,Ken,Dixon,166.0,71.0,B,R,1984-09-22,1987-09-14,dixok001,dixonke01
dixonst01,1969.0,Steve,Dixon,190.0,72.0,L,L,1993-09-07,1994-07-18,dixos001,dixonst01
dixonto01,1955.0,Tom,Dixon,175.0,71.0,R,R,1977-07-30,1983-09-23,dixot101,dixonto01
dlugabr01,1983.0,Brent,Dlugach,200.0,76.0,R,R,2009-09-13,2009-10-02,dlugb001,dlugabr01
dobbsgr01,1978.0,Greg,Dobbs,205.0,73.0,L,R,2004-09-08,2014-06-24,dobbg001,dobbsgr01
doddro01,1973.0,Robert,Dodd,195.0,75.0,L,L,1998-05-28,1998-06-16,doddr001,doddro01
doddto01,1958.0,Tom,Dodd,190.0,72.0,R,R,1986-07-25,1986-08-06,doddt001,doddto01
dodsopa01,1959.0,Pat,Dodson,210.0,76.0,L,L,1986-09-05,1988-06-22,dodsp001,dodsopa01
doherjo02,1967.0,John,Doherty,190.0,76.0,R,R,1992-04-08,1996-04-15,dohej001,doherjo02
dohmasc01,1978.0,Scott,Dohmann,200.0,73.0,R,R,2004-05-15,2008-05-07,dohms001,dohmasc01
dolisra01,1988.0,Rafael,Dolis,215.0,76.0,R,R,2011-09-26,2013-05-26,dolir001,dolisra01
dolsifr01,1983.0,Freddy,Dolsi,160.0,72.0,R,R,2008-05-06,2009-08-12,dolsf001,dolsifr01
dominan01,1975.0,Andy,Dominique,220.0,72.0,R,R,2004-05-25,2005-05-22,domia001,dominan01
dominch01,1986.0,Chris,Dominguez,235.0,76.0,R,R,2014-09-03,2015-06-27,domic001,dominch01
dominjo01,1990.0,Jose,Dominguez,200.0,72.0,R,R,2013-06-30,2015-04-24,domij002,dominjo01
dominju01,1980.0,Juan,Dominguez,180.0,74.0,R,R,2003-08-12,2005-10-01,domij001,dominju01
dominma01,1989.0,Matt,Dominguez,220.0,73.0,R,R,2011-09-06,2014-09-28,domim001,dominma01
donalja01,1984.0,Jason,Donald,195.0,73.0,R,R,2010-05-18,2012-10-03,donaj002,donalja01
donaljo02,1985.0,Josh,Donaldson,220.0,72.0,R,R,2010-04-30,2015-10-04,donaj001,donaljo02
donnebr01,1971.0,Brendan,Donnelly,205.0,75.0,R,R,2002-04-09,2010-07-23,donnb001,donnebr01
donnech01,1966.0,Chris,Donnels,185.0,72.0,L,R,1991-05-07,2002-09-29,donnc001,donnech01
doolise01,1986.0,Sean,Doolittle,210.0,75.0,L,L,2012-06-05,2015-10-02,dools001,doolise01
dopsojo01,1963.0,John,Dopson,205.0,76.0,L,R,1985-09-04,1994-06-22,dopsj001,dopsojo01
doranbi02,1958.0,Bill,Doran,175.0,71.0,B,R,1982-09-06,1993-07-08,dorab001,doranbi02
dornda01,1984.0,Danny,Dorn,200.0,74.0,L,L,2015-04-21,2015-07-19,dornd001,dornda01
dorsebr01,1961.0,Brian,Dorsett,215.0,75.0,R,R,1987-09-08,1996-06-04,dorsb001,dorsebr01
dorseji01,1955.0,Jim,Dorsey,190.0,79.0,R,R,1980-09-02,1985-07-07,dorsj001,dorseji01
dortame01,1982.0,Melvin,Dorta,160.0,71.0,R,R,2006-07-21,2006-10-01,dortm001,dortame01
dosteda01,1970.0,David,Doster,185.0,70.0,R,R,1996-06-16,1999-10-03,dostd001,dosteda01
doteloc01,1973.0,Octavio,Dotel,230.0,72.0,R,R,1999-06-26,2013-04-19,doteo001,doteloc01
dotsori01,1959.0,Richard,Dotson,190.0,73.0,R,R,1979-09-04,1990-06-05,dotsr001,dotsori01
doubrfe01,1987.0,Felix,Doubront,225.0,74.0,L,L,2010-06-18,2015-10-03,doubf001,doubrfe01
doughji01,1968.0,Jim,Dougherty,210.0,72.0,R,R,1995-04-27,1999-04-20,dougj001,doughji01
douglse01,1979.0,Sean,Douglass,200.0,78.0,R,R,2001-07-18,2005-09-28,dougs001,douglse01
doumiry01,1981.0,Ryan,Doumit,220.0,73.0,B,R,2005-06-05,2014-09-28,doumr001,doumiry01
dovede01,1981.0,Dennis,Dove,205.0,76.0,R,R,2007-04-30,2007-05-05,doved001,dovede01
dowelke01,1961.0,Ken,Dowell,160.0,69.0,R,R,1987-06-24,1987-07-19,dowek001,dowelke01
downsda02,1984.0,Darin,Downs,200.0,75.0,R,L,2012-07-03,2014-09-19,downd001,downsda02
downske01,1960.0,Kelly,Downs,195.0,76.0,R,R,1986-07-29,1993-09-29,downk001,downske01
downsma01,1984.0,Matt,Downs,190.0,73.0,R,R,2009-06-16,2012-10-03,downm001,downsma01
downssc01,1976.0,Scott,Downs,215.0,74.0,L,L,2000-04-09,2014-09-23,downs001,downssc01
doylebr01,1955.0,Brian,Doyle,160.0,70.0,L,R,1978-04-30,1981-05-24,doylb101,doylebr01
doyleje02,1956.0,Jeff,Doyle,160.0,69.0,B,R,1983-09-13,1983-10-02,doylj101,doyleje02
doyneco01,1981.0,Cory,Doyne,240.0,74.0,R,R,2007-06-16,2007-08-02,doync001,doyneco01
doziebr01,1987.0,Brian,Dozier,200.0,71.0,R,R,2012-05-07,2015-10-03,dozib001,doziebr01
doziedj01,1965.0,D. J.,Dozier,202.0,72.0,R,R,1992-05-06,1992-10-04,dozid001,dozied.01
dozieto01,1961.0,Tom,Dozier,190.0,74.0,R,R,1986-05-17,1986-06-01,dozit001,dozieto01
drabedo01,1962.0,Doug,Drabek,185.0,73.0,R,R,1986-05-30,1998-09-25,drabd001,drabedo01
drabeky01,1987.0,Kyle,Drabek,205.0,74.0,R,R,2010-09-15,2015-04-19,drabk001,drabeky01
drahmbr01,1966.0,Brian,Drahman,205.0,75.0,R,R,1991-04-16,1994-07-05,drahb001,drahmbr01
drakeol01,1987.0,Oliver,Drake,215.0,76.0,R,R,2015-05-23,2015-10-03,drako001,drakeol01
dranske01,1975.0,Kelly,Dransfeldt,195.0,74.0,R,R,1999-05-01,2004-06-19,drank001,dranske01
drapemi01,1966.0,Mike,Draper,180.0,74.0,R,R,1993-04-10,1993-08-07,drapm001,drapemi01
draveda01,1956.0,Dave,Dravecky,195.0,73.0,R,L,1982-06-15,1989-08-15,dravd001,draveda01
dreesto01,1963.0,Tom,Drees,210.0,78.0,B,L,1991-09-03,1991-10-05,dreet001,dreesto01
dreifda01,1972.0,Darren,Dreifort,205.0,74.0,R,R,1994-04-07,2004-08-16,dreid001,dreifda01
dresery01,1976.0,Ryan,Drese,245.0,75.0,R,R,2001-07-29,2006-04-14,dresr001,dresery01
dresski01,1969.0,Kirk,Dressendorfer,180.0,71.0,R,R,1991-04-13,1991-05-21,dresk001,dresski01
drewca01,1964.0,Cameron,Drew,230.0,77.0,L,R,1988-09-09,1988-09-20,drewc001,drewca01
drewjd01,1975.0,J. D.,Drew,200.0,73.0,L,R,1998-09-08,2011-09-28,drewj001,drewj.01
drewst01,1983.0,Stephen,Drew,190.0,72.0,L,R,2006-07-15,2015-09-22,drews001,drewst01
drewti01,1978.0,Tim,Drew,195.0,73.0,R,R,2000-05-24,2004-10-02,drewt001,drewti01
dreyest01,1969.0,Steve,Dreyer,185.0,75.0,R,R,1993-08-08,1994-04-30,dreys001,dreyest01
drisktr01,1971.0,Travis,Driskill,185.0,72.0,R,R,2002-04-26,2007-08-28,drist001,drisktr01
drummti01,1964.0,Tim,Drummond,170.0,75.0,R,R,1987-09-12,1990-09-28,drumt001,drummti01
drurybr01,1992.0,Brandon,Drury,215.0,73.0,R,R,2015-09-01,2015-10-03,drurb001,drurybr01
duboibr01,1965.0,Brian,Dubois,165.0,70.0,L,L,1989-08-17,1990-07-05,dubob001,duboibr01
duboija01,1979.0,Jason,Dubois,220.0,77.0,R,R,2004-05-19,2005-08-19,duboj001,duboija01
duboser01,1976.0,Eric,DuBose,230.0,75.0,L,L,2002-09-19,2006-04-07,duboe001,duboser01
duceyro01,1965.0,Rob,Ducey,175.0,74.0,L,R,1987-05-01,2001-07-22,duceb001,duceyro01
duchsju01,1977.0,Justin,Duchscherer,165.0,75.0,R,R,2001-07-25,2010-04-29,duchj001,duchsju01
duckwbr01,1976.0,Brandon,Duckworth,215.0,74.0,R,R,2001-08-07,2008-09-28,duckb001,duckwbr01
dudalu01,1986.0,Lucas,Duda,255.0,76.0,L,R,2010-09-01,2015-10-04,dudal001,dudalu01
duensbr01,1983.0,Brian,Duensing,200.0,72.0,L,L,2009-04-10,2015-10-04,duenb001,duensbr01
duffety01,1990.0,Tyler,Duffey,220.0,75.0,R,R,2015-08-05,2015-10-01,dufft001,duffety01
duffma01,1974.0,Matt,Duff,192.0,73.0,R,R,2002-07-30,2002-08-13,duffm001,duffma01
duffych01,1980.0,Chris,Duffy,185.0,70.0,L,L,2005-04-07,2009-05-14,duffc001,duffych01
duffyda01,1988.0,Danny,Duffy,205.0,75.0,L,L,2011-05-18,2015-10-03,duffd001,duffyda01
duffyma01,1991.0,Matt,Duffy,170.0,74.0,R,R,2014-05-22,2015-10-04,duffm002,duffyma01
duffyma02,1989.0,Matt,Duffy,215.0,75.0,R,R,2015-09-16,2015-10-03,duffm003,duffyma02
dukesel01,1984.0,Elijah,Dukes,225.0,74.0,R,R,2007-04-02,2009-10-04,dukee001,dukesel01
dukeza01,1983.0,Zach,Duke,210.0,74.0,L,L,2005-07-02,2015-10-03,dukez001,dukeza01
dullry01,1989.0,Ryan,Dull,175.0,70.0,R,R,2015-09-01,2015-10-04,dullr001,dullry01
dumatph01,1981.0,Phil,Dumatrait,210.0,74.0,R,L,2007-08-02,2011-09-26,dumap001,dumatph01
dunbama01,1968.0,Matt,Dunbar,170.0,72.0,L,L,1995-04-25,1995-05-20,dunbm001,dunbama01
dunbato01,1959.0,Tom,Dunbar,192.0,74.0,L,L,1983-09-07,1985-07-13,dunbt001,dunbato01
duncach01,1981.0,Chris,Duncan,210.0,77.0,L,R,2005-09-10,2009-07-20,duncc002,duncach01
duncaco01,1974.0,Courtney,Duncan,185.0,72.0,L,R,2001-04-02,2002-06-01,duncc001,duncaco01
duncaje01,1978.0,Jeff,Duncan,180.0,74.0,L,L,2003-05-20,2004-05-05,duncj001,duncaje01
duncama01,1963.0,Mariano,Duncan,160.0,72.0,R,R,1985-04-09,1997-09-17,duncm001,duncama01
duncash01,1979.0,Shelley,Duncan,215.0,77.0,R,R,2007-07-20,2013-04-27,duncs001,duncash01
dunnad01,1979.0,Adam,Dunn,285.0,78.0,L,R,2001-07-20,2014-09-28,dunna001,dunnad01
dunnemi01,1962.0,Mike,Dunne,190.0,76.0,R,R,1987-06-05,1992-10-03,dunnm001,dunnemi01
dunnija01,1988.0,Jake,Dunning,190.0,76.0,R,R,2013-06-16,2014-05-05,dunnj001,dunnija01
dunnmi01,1985.0,Mike,Dunn,210.0,72.0,L,L,2009-09-04,2015-10-01,dunnm002,dunnmi01
dunnsc01,1978.0,Scott,Dunn,180.0,75.0,R,R,2004-09-11,2006-04-25,dunns002,dunnsc01
dunnst02,1970.0,Steve,Dunn,225.0,76.0,L,L,1994-05-03,1995-09-28,dunns001,dunnst02
dunnto01,1970.0,Todd,Dunn,220.0,77.0,R,R,1996-09-08,1997-09-25,dunnt001,dunnto01
dunstsh01,1963.0,Shawon,Dunston,175.0,73.0,R,R,1985-04-09,2002-09-29,dunss001,dunstsh01
dunwoto01,1975.0,Todd,Dunwoody,190.0,73.0,L,L,1997-05-10,2002-06-21,dunwt001,dunwoto01
durange01,1984.0,German,Duran,185.0,70.0,R,R,2008-04-17,2008-09-28,durag001,durange01
duranlu01,1986.0,Luis,Durango,155.0,69.0,B,R,2009-09-15,2011-08-02,dural001,duranlu01
duranmi01,1969.0,Mike,Durant,200.0,74.0,R,R,1996-04-03,1996-09-29,duram001,duranmi01
duranro01,1973.0,Roberto,Duran,167.0,72.0,L,L,1997-07-06,1998-05-28,durar001,duranro01
durazer01,1974.0,Erubiel,Durazo,240.0,75.0,L,L,1999-07-26,2005-05-24,durae001,durazer01
durbich01,1977.0,Chad,Durbin,225.0,74.0,R,R,1999-09-26,2013-05-30,durbc001,durbich01
durbijd01,1982.0,J. D.,Durbin,210.0,72.0,R,R,2004-09-08,2007-09-20,durbj001,durbijd01
durhale01,1957.0,Leon,Durham,185.0,73.0,L,L,1980-05-27,1989-09-17,durhl001,durhale01
durhara01,1971.0,Ray,Durham,170.0,68.0,B,R,1995-04-26,2008-09-28,durhr001,durhara01
durocja01,1974.0,Jayson,Durocher,195.0,75.0,R,R,2002-06-11,2003-06-13,duroj001,durocja01
durritr01,1975.0,Trent,Durrington,185.0,70.0,R,R,1999-08-06,2005-09-28,durrt001,durritr01
duvalad01,1988.0,Adam,Duvall,205.0,73.0,R,R,2014-06-26,2015-10-04,duvaa001,duvalad01
duvalmi01,1974.0,Mike,Duvall,185.0,72.0,R,L,1998-09-22,2001-10-04,duvam001,duvalmi01
dwyerch01,1988.0,Chris,Dwyer,210.0,75.0,R,L,2013-09-24,2013-09-28,dwyec001,dwyerch01
dybzije01,1955.0,Jerry,Dybzinski,180.0,74.0,R,R,1980-04-11,1985-05-01,dybzj001,dybzije01
dyeje01,1974.0,Jermaine,Dye,210.0,76.0,R,R,1996-05-17,2009-10-04,dye-j001,dyeje01
dyermi01,1966.0,Mike,Dyer,195.0,75.0,R,R,1989-06-29,1996-09-28,dyerm001,dyermi01
dykhora01,1974.0,Radhames,Dykhoff,205.0,72.0,L,L,1998-06-07,1998-06-07,dykhr001,dykhora01
dykstal01,1987.0,Allan,Dykstra,215.0,77.0,L,R,2015-04-08,2015-04-23,dyksa001,dykstal01
dykstle01,1963.0,Lenny,Dykstra,160.0,70.0,L,L,1985-05-03,1996-05-18,dyksl001,dykstle01
dysonja01,1984.0,Jarrod,Dyson,160.0,70.0,L,R,2010-09-07,2015-10-04,dysoj001,dysonja01
dysonsa01,1988.0,Sam,Dyson,210.0,73.0,R,R,2012-07-05,2015-10-03,dysos001,dysonsa01
earlebi02,1956.0,Bill,Earley,200.0,76.0,R,L,1986-09-22,1986-10-04,earlb001,earlebi02
earlsc01,1960.0,Scott,Earl,165.0,71.0,R,R,1984-09-10,1984-09-30,earls001,earlsc01
easleda01,1969.0,Damion,Easley,155.0,71.0,R,R,1992-08-13,2008-09-28,easld001,easleda01
easleed01,1985.0,Ed,Easley,205.0,72.0,R,R,2015-05-29,2015-10-04,easle001,easleed01
easlelo01,1961.0,Logan,Easley,185.0,73.0,R,R,1987-04-09,1989-05-28,easll001,easlelo01
eatonad01,1977.0,Adam,Eaton,190.0,74.0,R,R,2000-05-30,2009-08-24,eatoa001,eatonad01
eatonad02,1988.0,Adam,Eaton,185.0,68.0,L,L,2012-09-04,2015-10-03,eatoa002,eatonad02
eavega01,1963.0,Gary,Eave,200.0,76.0,R,R,1988-04-12,1990-05-15,eaveg001,eavega01
ebertde01,1976.0,Derrin,Ebert,200.0,75.0,R,L,1999-04-06,1999-10-02,eberd001,ebertde01
echevan01,1971.0,Angel,Echevarria,215.0,76.0,R,R,1996-07-15,2002-09-29,echea001,echevan01
eckener01,1976.0,Eric,Eckenstahler,210.0,79.0,L,L,2002-09-09,2003-09-21,eckee001,eckener01
eckstda01,1975.0,David,Eckstein,170.0,66.0,R,R,2001-04-03,2010-10-03,ecksd001,eckstda01
eddych01,1969.0,Chris,Eddy,200.0,75.0,L,L,1995-04-26,1995-05-12,eddyc001,eddych01
eddyst01,1957.0,Steve,Eddy,185.0,74.0,R,R,1979-06-13,1979-08-05,eddys101,eddyst01
edelejo01,1955.0,Joe,Edelen,165.0,72.0,R,R,1981-04-18,1982-05-15,edelj101,edelejo01
edenfke01,1967.0,Ken,Edenfield,165.0,73.0,R,R,1995-05-11,1996-04-06,edenk001,edenfke01
edensto01,1961.0,Tom,Edens,185.0,75.0,R,R,1987-06-02,1995-05-10,edent001,edensto01
edgebu01,1956.0,Butch,Edge,203.0,75.0,R,R,1979-08-13,1979-09-28,edgeb102,edgebu01
edginjo01,1986.0,Josh,Edgin,245.0,73.0,R,L,2012-07-13,2014-09-23,edgij001,edginjo01
edlefst01,1985.0,Steve,Edlefsen,195.0,74.0,R,R,2011-08-21,2012-06-08,edles001,edlefst01
edlerda01,1956.0,Dave,Edler,185.0,72.0,R,R,1980-09-04,1983-06-09,edled101,edlerda01
edmonbr01,1973.0,Brian,Edmondson,165.0,74.0,R,R,1998-04-02,1999-09-29,edmob001,edmonbr01
edmonji01,1970.0,Jim,Edmonds,190.0,73.0,L,L,1993-09-09,2010-09-21,edmoj001,edmonji01
edwarca01,1991.0,Carl,Edwards,170.0,75.0,R,R,2015-09-07,2015-10-02,edwac001,edwarca01
edwarjo02,1988.0,Jon,Edwards,235.0,77.0,R,R,2014-08-15,2015-10-04,edwaj001,edwarjo02
edwarmi02,1976.0,Mike,Edwards,180.0,73.0,R,R,2003-09-20,2006-07-01,edwam001,edwarmi02
edwarwa01,1964.0,Wayne,Edwards,185.0,77.0,L,L,1989-09-11,1991-05-25,edwaw001,edwarwa01
eenhoro01,1968.0,Robert,Eenhoorn,170.0,75.0,R,R,1994-04-27,1997-09-28,eenhr001,eenhoro01
egberja01,1983.0,Jack,Egbert,220.0,75.0,L,R,2009-04-21,2012-05-28,egbej001,egberja01
eglofbr01,1965.0,Bruce,Egloff,215.0,74.0,R,R,1991-04-13,1991-05-13,eglob001,eglofbr01
eichhma01,1960.0,Mark,Eichhorn,200.0,76.0,R,R,1982-08-30,1996-09-14,eichm001,eichhma01
eickhje01,1990.0,Jerad,Eickhoff,240.0,76.0,R,R,2015-08-21,2015-10-01,eickj001,eickhje01
eilanda01,1966.0,Dave,Eiland,210.0,75.0,R,R,1988-08-03,2000-09-10,eilad001,eilanda01
einerda01,1972.0,Darrell,Einertson,190.0,74.0,R,R,2000-04-15,2000-07-27,eined001,einerda01
eischjo01,1970.0,Joey,Eischen,190.0,73.0,L,L,1994-06-19,2006-05-29,eiscj001,eischjo01
eisenji01,1959.0,Jim,Eisenreich,180.0,71.0,L,L,1982-04-06,1998-09-26,eisej001,eisenji01
ekstrmi01,1983.0,Mike,Ekstrom,190.0,72.0,R,R,2008-09-10,2012-08-12,ekstm001,ekstrmi01
elartsc01,1976.0,Scott,Elarton,240.0,79.0,R,R,1998-06-20,2008-06-28,elars001,elartsc01
elbersc01,1985.0,Scott,Elbert,225.0,74.0,L,L,2008-08-29,2014-09-27,elbes001,elbersc01
elderda01,1975.0,Dave,Elder,180.0,72.0,R,R,2002-07-24,2003-05-11,elded001,elderda01
eldrebr01,1980.0,Brad,Eldred,270.0,78.0,R,R,2005-07-22,2012-05-02,eldrb001,eldrebr01
eldreca01,1967.0,Cal,Eldred,215.0,76.0,R,R,1991-09-24,2005-10-01,eldrc001,eldreca01
eliasro01,1988.0,Roenis,Elias,190.0,73.0,L,L,2014-04-03,2015-10-03,eliar001,eliasro01
ellinbr02,1990.0,Brian,Ellington,195.0,76.0,R,R,2015-08-03,2015-10-03,ellib001,ellinbr02
elliodo01,1968.0,Donnie,Elliott,190.0,76.0,R,R,1994-04-23,1995-09-19,ellid001,elliodo01
ellisaj01,1981.0,A. J.,Ellis,230.0,74.0,R,R,2008-09-15,2015-10-04,ellia001,ellisaj01
ellisja01,1978.0,Jason,Ellison,180.0,70.0,R,R,2003-05-09,2008-08-24,ellij001,ellisja01
ellisma01,1977.0,Mark,Ellis,190.0,70.0,R,R,2002-04-09,2014-09-27,ellim001,ellisma01
ellisro02,1970.0,Robert,Ellis,220.0,77.0,R,R,1996-09-12,2003-08-16,ellir001,ellisro02
ellsbja01,1983.0,Jacoby,Ellsbury,195.0,73.0,L,L,2007-06-30,2015-10-04,ellsj001,ellsbja01
ellswst01,1960.0,Steve,Ellsworth,220.0,80.0,R,R,1988-04-07,1988-07-08,ellss001,ellswst01
elmorja01,1987.0,Jake,Elmore,185.0,69.0,R,R,2012-08-11,2015-07-27,elmoj001,elmorja01
elsteke01,1964.0,Kevin,Elster,180.0,74.0,R,R,1986-09-02,2000-10-01,elstk001,elsteke01
elvirna01,1967.0,Narciso,Elvira,160.0,70.0,L,L,1990-09-09,1990-09-28,elvin001,elvirna01
elyjo01,1986.0,John,Ely,210.0,74.0,R,R,2010-04-28,2012-09-16,ely-j001,elyjo01
emausbr01,1986.0,Brad,Emaus,205.0,72.0,R,R,2011-04-01,2011-04-17,emaub001,emausbr01
embreal01,1970.0,Alan,Embree,185.0,74.0,L,L,1992-09-15,2009-07-10,embra001,embreal01
encaran01,1969.0,Angelo,Encarnacion,180.0,68.0,R,R,1995-05-02,1997-09-27,encaa001,encaran01
encared01,1983.0,Edwin,Encarnacion,230.0,73.0,R,R,2005-06-24,2015-10-04,encae001,encared01
encarju01,1976.0,Juan,Encarnacion,160.0,74.0,R,R,1997-09-02,2007-08-30,encaj001,encarju01
encarlu01,1963.0,Luis,Encarnacion,178.0,70.0,R,R,1990-07-27,1990-08-11,encal001,encarlu01
encarma01,1975.0,Mario,Encarnacion,210.0,74.0,R,R,2001-08-26,2002-04-14,encam001,encarma01
endertr01,1974.0,Trevor,Enders,205.0,73.0,R,L,2000-09-02,2000-09-29,endet001,endertr01
engelst01,1961.0,Steve,Engel,216.0,75.0,R,L,1985-07-30,1985-10-03,enges001,engelst01
engleda01,1956.0,Dave,Engle,210.0,75.0,R,R,1981-04-14,1989-07-28,engld001,engleda01
engleri01,1957.0,Rick,Engle,181.0,71.0,R,L,1981-09-02,1981-09-02,englr101,engleri01
englije01,1984.0,Jesse,English,220.0,75.0,L,L,2010-04-05,2010-04-20,englj001,englije01
ennisjo01,1979.0,John,Ennis,220.0,77.0,R,R,2002-04-10,2007-09-12,ennij001,ennisjo01
enrigba01,1986.0,Barry,Enright,220.0,75.0,R,R,2010-06-30,2013-05-15,enrib001,enrigba01
ensbemo01,1975.0,Morgan,Ensberg,210.0,74.0,R,R,2000-09-20,2008-05-25,ensbm001,ensbemo01
eovalna01,1990.0,Nathan,Eovaldi,215.0,74.0,R,R,2011-08-06,2015-09-05,eovan001,eovalna01
epparji01,1960.0,Jim,Eppard,180.0,74.0,L,L,1987-09-08,1990-10-01,eppaj001,epparji01
eppleco01,1985.0,Cody,Eppley,205.0,77.0,R,R,2011-04-23,2013-04-03,epplc001,eppleco01
erdosto01,1973.0,Todd,Erdos,205.0,73.0,R,R,1997-06-08,2001-10-05,erdot001,erdosto01
erickjo01,1967.0,John,Ericks,220.0,79.0,R,R,1995-06-24,1997-04-28,ericj001,erickjo01
erickma01,1975.0,Matt,Erickson,190.0,71.0,L,R,2004-07-09,2004-07-18,ericm001,erickma01
erickro01,1956.0,Roger,Erickson,180.0,75.0,R,R,1978-04-06,1983-09-26,ericr101,erickro01
ericksc01,1968.0,Scott,Erickson,220.0,76.0,R,R,1990-06-25,2006-06-08,erics001,ericksc01
erlinro01,1990.0,Robbie,Erlin,195.0,72.0,R,L,2013-04-30,2015-10-03,erlir001,erlinro01
erstada01,1974.0,Darin,Erstad,195.0,74.0,L,L,1996-06-14,2009-10-04,erstd001,erstada01
esaskni01,1960.0,Nick,Esasky,200.0,75.0,R,R,1983-06-19,1990-04-21,esasn001,esaskni01
escaled01,1986.0,Edgmer,Escalona,235.0,76.0,R,R,2010-09-10,2013-08-18,escae001,escaled01
escalfe01,1979.0,Felix,Escalona,185.0,72.0,R,R,2002-04-04,2005-10-02,escaf001,escalfe01
escalse01,1984.0,Sergio,Escalona,215.0,72.0,L,L,2009-05-17,2011-09-07,escas001,escalse01
escobal01,1978.0,Alex,Escobar,185.0,73.0,R,R,2001-05-08,2006-08-25,escoa002,escobal01
escobal02,1986.0,Alcides,Escobar,185.0,73.0,R,R,2008-09-03,2015-10-04,escoa003,escobal02
escoban01,1965.0,Angel,Escobar,160.0,72.0,B,R,1988-05-17,1988-05-26,escoa001,escoban01
escobed01,1989.0,Eduardo,Escobar,185.0,70.0,B,R,2011-09-02,2015-10-04,escoe001,escobed01
escobed02,1992.0,Edwin,Escobar,225.0,74.0,L,L,2014-08-27,2014-09-24,escoe002,escobed02
escobjo01,1960.0,Jose,Escobar,140.0,70.0,R,R,1991-04-13,1991-05-11,escoj001,escobjo01
escobke01,1976.0,Kelvim,Escobar,205.0,73.0,R,R,1997-06-29,2009-06-06,escok001,escobke01
escobyu01,1982.0,Yunel,Escobar,215.0,74.0,R,R,2007-06-02,2015-10-03,escoy001,escobyu01
eshelva01,1969.0,Vaughn,Eshelman,205.0,75.0,L,L,1995-05-02,1997-07-11,eshev001,eshelva01
espinal01,1962.0,Alvaro,Espinoza,170.0,72.0,R,R,1984-09-14,1997-07-12,espia001,espinal01
espinda01,1987.0,Danny,Espinosa,210.0,72.0,B,R,2010-09-01,2015-09-17,espid001,espinda01
espinge01,1982.0,Geno,Espineli,195.0,76.0,L,L,2008-07-20,2008-09-24,espig001,espinge01
espinju01,1956.0,Juan,Espino,190.0,73.0,R,R,1982-06-25,1986-10-05,espij001,espinju01
esposbr01,1979.0,Brian,Esposito,210.0,73.0,R,R,2007-06-02,2010-09-30,espob001,esposbr01
esposmi01,1981.0,Mike,Esposito,190.0,72.0,R,R,2005-09-21,2005-10-01,espom001,esposmi01
espyce01,1963.0,Cecil,Espy,195.0,75.0,B,R,1983-09-02,1993-06-13,espyc001,espyce01
esserma01,1956.0,Mark,Esser,190.0,73.0,R,L,1979-04-22,1979-04-29,essem101,esserma01
estalbo02,1974.0,Bobby,Estalella,200.0,73.0,R,R,1996-09-17,2004-06-06,estab001,estalbo02
estessh01,1973.0,Shawn,Estes,185.0,74.0,R,L,1995-09-16,2008-09-24,estes001,estessh01
estraho01,1975.0,Horacio,Estrada,185.0,73.0,L,L,1999-05-04,2001-07-21,estrh001,estraho01
estrajo01,1976.0,Johnny,Estrada,209.0,71.0,B,R,2001-05-15,2008-07-24,estrj001,estrajo01
estrama01,1983.0,Marco,Estrada,200.0,72.0,R,R,2008-08-20,2015-10-03,estrm001,estrama01
estrele01,1975.0,Leo,Estrella,185.0,73.0,R,R,2000-07-18,2004-04-07,estrl001,estrele01
etherse01,1976.0,Seth,Etherton,195.0,73.0,R,R,2000-05-26,2006-06-03,ethes001,etherse01
ethiean01,1982.0,Andre,Ethier,210.0,74.0,L,L,2006-05-02,2015-10-04,ethia001,ethiean01
ettlema01,1966.0,Mark,Ettles,178.0,72.0,R,R,1993-06-05,1993-07-09,ettlm001,ettlema01
eufemfr01,1959.0,Frank,Eufemia,185.0,71.0,R,R,1985-05-21,1985-10-01,eufef001,eufemfr01
eusebto01,1967.0,Tony,Eusebio,180.0,74.0,R,R,1991-08-08,2001-10-07,euset001,eusebto01
evansba01,1955.0,Barry,Evans,180.0,73.0,R,R,1978-09-04,1982-10-03,evanb101,evansba01
evansba02,1970.0,Bart,Evans,210.0,74.0,R,R,1998-06-16,1998-08-27,evanb001,evansba02
evansni01,1986.0,Nick,Evans,220.0,74.0,R,R,2008-05-24,2014-07-27,evann001,evansni01
evanste01,1982.0,Terry,Evans,210.0,76.0,R,R,2007-06-17,2010-04-09,evant002,evanste01
evansto01,1974.0,Tom,Evans,200.0,73.0,R,R,1997-09-02,2000-05-10,evant001,evansto01
evelada01,1983.0,Dana,Eveland,235.0,73.0,L,L,2005-07-16,2015-07-05,eveld001,evelada01
everead01,1977.0,Adam,Everett,180.0,72.0,R,R,2001-08-30,2011-06-26,evera001,everead01
evereca01,1971.0,Carl,Everett,181.0,72.0,B,R,1993-07-01,2006-07-25,everc001,evereca01
everito01,1983.0,Tommy,Everidge,275.0,72.0,R,R,2009-07-28,2009-08-26,evert001,everito01
eversbr01,1969.0,Bryan,Eversgerd,190.0,73.0,R,L,1994-04-30,1998-09-26,everb001,eversbr01
exposlu01,1987.0,Luis,Exposito,210.0,75.0,R,R,2012-05-04,2012-09-09,expol001,exposlu01
